37374961	-0.0773	-0.02714	-0.03738
37465720	-0.04797	-0.10134	-0.01431
37567609	-0.05091	-0.02873	0.03008
37664728	-0.06676	-0.05986	-0.03559
37773652	-0.02432	-0.05309	0.06301
37881288	-0.06685	-0.02829	-0.02314
37966450	-0.02961	-0.08385	0.0264
38065205	-0.05365	-0.00007	0.02751
38163070	-0.0657	-0.06048	-0.04607
38266486	-0.03354	-0.05423	0.0378
38372225	-0.07498	-0.03814	-0.049
38463599	-0.04258	-0.08687	0.00122
38567028	-0.06976	-0.02956	-0.02273
38668000	-0.0471	-0.09401	-0.01414
38765740	-0.05089	-0.03415	0.02365
38866623	-0.06385	-0.06383	-0.03275
38965440	-0.04151	-0.05632	0.02788
39064350	-0.06145	-0.049	-0.01944
39165667	-0.03523	-0.06101	0.03639
39268526	-0.06668	-0.03123	-0.01915
39377725	-0.03153	-0.0748	0.03243
39464659	-0.05373	-0.01393	0.01832
39566527	-0.04298	-0.07014	-0.00178
39667372	-0.04531	-0.02788	0.02749
39774667	-0.0449	-0.06393	-0.00361
39866409	-0.0455	-0.03388	0.02113
39965286	-0.04668	-0.05786	-0.00678
40068975	-0.04874	-0.02915	0.01534
40166330	-0.05325	-0.05901	-0.01963
40265303	-0.03673	-0.0431	0.03126
40374327	-0.06135	-0.04803	-0.0313
40469366	-0.03055	-0.05981	0.03327
40565387	-0.06271	-0.02317	-0.01954
40676165	-0.0346	-0.07246	0.01748
40772932	-0.05712	-0.01547	-0.00165
40884995	-0.03955	-0.07919	-0.00126
40977690	-0.04589	-0.02443	0.02315
43171476	-0.0529	-0.0304	-0.02137
43264380	-0.0286	-0.05908	0.01792
43373727	-0.05548	-0.02468	-0.02051
43479060	-0.0309	-0.06225	0.01413
43580573	-0.06046	-0.01971	-0.02619
43677441	-0.03608	-0.08284	-0.01168
43779243	-0.04854	-0.01595	0.0135
44064760	-0.06078	-0.03232	-0.03244
44169577	-0.03202	-0.06343	0.0166
44262872	-0.0576	-0.02651	-0.01839
44365841	-0.03362	-0.06663	0.01251
44462960	-0.05396	-0.01874	-0.00568
44564520	-0.03655	-0.07506	-0.00402
44677859	-0.0516	-0.01644	0.00164
44763353	-0.04639	-0.06022	-0.02036
44864275	-0.03588	-0.0337	0.02811
44964022	-0.04727	-0.0455	-0.01169
45064793	-0.04007	-0.03386	0.01924
45163601	-0.05036	-0.05036	-0.02173
45264361	-0.0432	-0.03841	0.0101
45363572	-0.05129	-0.05424	-0.02345
45463115	-0.03939	-0.04077	0.01754
45565926	-0.0527	-0.05124	-0.02536
45664712	-0.03182	-0.04484	0.03092
45763558	-0.05338	-0.03643	-0.01827
45864354	-0.03035	-0.05345	0.02585
45963996	-0.05559	-0.0302	-0.01755
46064822	-0.03077	-0.05698	0.02177
46163678	-0.05647	-0.02501	-0.01724
46263510	-0.03082	-0.07097	0.01551
46370386	-0.05009	-0.01208	0.00068
46465236	-0.03625	-0.06663	-0.00722
46568342	-0.04756	-0.01939	0.01093
46667478	-0.0473	-0.05858	-0.02207
46763311	-0.03273	-0.03578	0.0321
46864193	-0.05853	-0.03842	-0.03418
46966226	-0.03146	-0.05535	0.02302
47067445	-0.06003	-0.03312	-0.03061
47164581	-0.03888	-0.0659	0.0022
47263649	-0.05912	-0.03268	-0.02407
47367342	-0.03868	-0.07002	0.00324
47468174	-0.0588	-0.02677	-0.01668
47571788	-0.04204	-0.08014	-0.00871
47664609	-0.05528	-0.02776	0.00296
47763740	-0.05074	-0.06983	-0.02477
47865442	-0.0388	-0.03737	0.03191
47967104	-0.06443	-0.04659	-0.03758
48064521	-0.03035	-0.06426	0.03291
48163387	-0.0607	-0.01961	-0.01484
48266258	-0.03266	-0.08076	0.01509
48363735	-0.05041	-0.00733	0.02228
48463447	-0.05052	-0.06335	-0.02587
48568430	-0.04217	-0.03388	0.02193
48665757	-0.06378	-0.05138	-0.03988
48764458	-0.03492	-0.05864	0.02528
48865407	-0.06604	-0.03595	-0.03473
48964240	-0.03872	-0.07405	0.00815
49066475	-0.06449	-0.02668	-0.01959
49163922	-0.04449	-0.08714	-0.01411
49263477	-0.04803	-0.02607	0.02375
49364301	-0.06091	-0.05921	-0.03528
49465024	-0.03257	-0.05383	0.03796
49564283	-0.06984	-0.0315	-0.03449
49665047	-0.03135	-0.0835	0.02489
49763963	-0.05591	-0.00809	0.00862
49865529	-0.04779	-0.07621	-0.01936
49965095	-0.03618	-0.0327	0.04089
50064689	-0.06848	-0.04132	-0.04225
50163411	-0.03369	-0.0723	0.02524
50263267	-0.06631	-0.02162	-0.02122
50362704	-0.04313	-0.09234	-0.0158
50463441	-0.048	-0.02302	0.02887
50570217	-0.07811	-0.06364	-0.06775
50670917	-0.02919	-0.07644	0.03892
50763927	-0.0692	-0.0157	-0.01719
50864919	-0.05055	-0.09674	-0.02705
50967642	-0.04919	-0.03202	0.02877
51064474	-0.07055	-0.0584	-0.04484
51165862	-0.0342	-0.06721	0.03932
51271520	-0.07023	-0.03195	-0.02771
51368333	-0.03329	-0.0851	0.02426
51465368	-0.05601	-0.00942	0.01956
51565264	-0.05332	-0.07094	-0.0211
51664607	-0.03305	-0.03948	0.04963
51763811	-0.06994	-0.03623	-0.03602
51867282	-0.03098	-0.07465	0.03334
51971139	-0.06464	-0.01648	-0.01391
52063050	-0.04711	-0.08504	-0.02057
52163879	-0.04828	-0.02709	0.02477
52299102	-0.05668	-0.08806	-0.03636
52366239	-0.03804	-0.06857	0.02658
52463279	-0.07933	-0.03152	-0.04406
52564151	-0.0484	-0.10133	-0.01135
52764144	-0.06946	-0.08333	-0.05063
52867797	-0.03172	-0.06031	0.05375
52967050	-0.07504	-0.02848	-0.03005
53070004	-0.03176	-0.09099	0.03106
53163361	-0.04796	-0.00802	0.04432
53264457	-0.05945	-0.06443	-0.02682
53371182	-0.02432	-0.04365	0.06896
53468543	-0.06777	-0.01824	-0.02271
53572080	-0.03167	-0.08039	0.02365
53665000	-0.05457	-0.01023	0.01841
53767062	-0.05851	-0.06862	-0.03451
53865944	-0.03776	-0.04879	0.03093
53970900	-0.06578	-0.0468	-0.03465
54063685	-0.03503	-0.07326	0.02388
54167052	-0.06237	-0.02877	-0.0161
54263122	-0.04514	-0.07979	-0.00525
54385990	-0.07115	-0.03406	-0.02997
54495974	-0.04851	-0.08489	-0.00367
54563642	-0.05925	-0.04262	0.00095
54769152	-0.05879	-0.03765	0.00713
54875946	-0.04364	-0.07527	0.00619
54968892	-0.0489	-0.03215	0.02559
55063768	-0.04926	-0.06154	-0.00386
55162833	-0.02725	-0.03998	0.05994
55262877	-0.05005	-0.03168	0.00187
55367708	-0.02027	-0.04443	0.0611
55465540	-0.0509	-0.01034	0.00417
55570390	-0.01758	-0.06328	0.04343
55665218	-0.04253	0.00974	0.035
55764017	-0.04861	-0.05198	-0.02953
55863285	-0.03025	-0.03519	0.03361
55966655	-0.06161	-0.03626	-0.04096
56076046	-0.03305	-0.0549	0.01888
56165651	-0.06643	-0.02586	-0.04049
56264512	-0.04176	-0.09029	-0.01949
56373435	-0.0574	-0.02862	-0.01507
56466302	-0.0506	-0.07304	-0.0277
56565920	-0.04977	-0.03625	0.00867
56666766	-0.05814	-0.06353	-0.03394
56765909	-0.03554	-0.04913	0.03004
56864870	-0.06346	-0.04123	-0.03072
56966159	-0.02993	-0.06604	0.03186
57066040	-0.05964	-0.02168	-0.01141
57165275	-0.03577	-0.07395	0.01305
57262903	-0.05602	-0.01546	0.00573
57379063	-0.03861	-0.0787	-0.00346
57479950	-0.0534	-0.02102	0.00796
57667037	-0.03609	-0.04303	0.03215
57864206	-0.03071	-0.06103	0.03167
57972989	-0.06555	-0.02696	-0.03135
58064450	-0.03876	-0.08066	0.00345
58163582	-0.05695	-0.01924	-0.00048
58262968	-0.05331	-0.07208	-0.02882
58362923	-0.04395	-0.03964	0.02356
58463828	-0.06274	-0.05306	-0.0362
58568852	-0.04336	-0.0523	0.01708
58663634	-0.06674	-0.04759	-0.0344
58762890	-0.03585	-0.06833	0.02656
58864437	-0.06572	-0.02958	-0.02121
58964301	-0.03918	-0.08453	0.00723
59067933	-0.05993	-0.0189	-0.00064
59165163	-0.04793	-0.07712	-0.01584
59264024	-0.04478	-0.03316	0.02967
59362885	-0.06769	-0.05368	-0.04147
59463721	-0.03161	-0.06412	0.03702
59564588	-0.06729	-0.0283	-0.02587
59663538	-0.03534	-0.08565	0.01346
59764657	-0.06062	-0.01168	0.00387
59864119	-0.05802	-0.07765	-0.03634
59963740	-0.03371	-0.04642	0.04364
60063106	-0.0772	-0.03575	-0.04869
60164704	-0.03168	-0.0921	0.02342
60268092	-0.0612	-0.0063	0.0039
60363592	-0.06051	-0.0772	-0.03994
60465420	-0.03486	-0.04634	0.04345
60564611	-0.07312	-0.03938	-0.0428
60663599	-0.03618	-0.08399	0.02095
60763132	-0.06576	-0.01541	-0.01046
60864573	-0.05246	-0.09211	-0.02476
60967545	-0.0471	-0.03343	0.02998
61069243	-0.06883	-0.06034	-0.04405
61162808	-0.03799	-0.06934	0.02977
61265660	-0.06963	-0.03263	-0.02402
61364701	-0.03399	-0.08692	0.02213
61466097	-0.05653	-0.00725	0.02449
61569648	-0.05194	-0.07004	-0.01651
61662962	-0.02679	-0.04416	0.05694
61763767	-0.07111	-0.02699	-0.03466
61863503	-0.02875	-0.08936	0.02623
61970541	-0.06037	0.00211	0.00586
62063329	-0.06994	-0.07204	-0.06029
62164100	-0.02771	-0.0606	0.04798
62266934	-0.07767	-0.02572	-0.04638
62381949	-0.03745	-0.09428	0.01044
62464657	-0.0658	-0.01696	0.00201
62563720	-0.081	-0.07616	-0.07362
62663571	-0.03824	-0.07716	0.03239
62775472	-0.08279	-0.03778	-0.04765
62864200	-0.04891	-0.10066	-0.00606
62963340	-0.06618	-0.02821	0.00428
63066613	-0.05995	-0.08343	-0.02496
63165871	-0.038	-0.04962	0.04954
63263349	-0.06456	-0.04414	-0.01548
63364083	-0.02796	-0.06448	0.05372
63465302	-0.05528	-0.01553	0.01278
63570578	-0.03271	-0.06404	0.03171
63665642	-0.05073	-0.01244	0.02357
63764575	-0.04313	-0.06493	-0.00383
63871797	-0.0381	-0.02495	0.03906
63969412	-0.05431	-0.04667	-0.01818
64064558	-0.03041	-0.05014	0.03599
64163808	-0.06237	-0.02774	-0.02467
64266999	-0.03037	-0.06949	0.0234
64374820	-0.05917	-0.01721	-0.01126
64467684	-0.04154	-0.07742	-0.01267
64567320	-0.05503	-0.02814	0.00291
64665101	-0.05146	-0.06584	-0.02359
64762951	-0.05094	-0.03834	0.00692
64882317	-0.04793	-0.07879	-0.02225
64965160	-0.03705	-0.04789	0.03129
65068460	-0.06491	-0.04654	-0.03496
65170026	-0.03058	-0.06605	0.03282
65268122	-0.05849	-0.01886	-0.0077
65373433	-0.02902	-0.0763	0.0253
65484325	-0.05021	0.00081	0.01918
65565426	-0.05714	-0.05281	-0.03273
65664647	-0.03082	-0.04925	0.03595
65863978	-0.03088	-0.05917	0.0248
65964959	-0.05991	-0.02422	-0.01938
66074171	-0.03562	-0.07071	0.01159
66163457	-0.05396	-0.01909	0.00092
66268235	-0.04343	-0.07057	-0.01391
66375042	-0.04918	-0.02467	0.01147
66466916	-0.05201	-0.05967	-0.024
66563654	-0.02994	-0.04338	0.03787
66662859	-0.06316	-0.03249	-0.03202
66768405	-0.02836	-0.06686	0.02654
66868230	-0.05643	-0.01744	-0.00861
66967026	-0.03457	-0.07356	0.00764
67063771	-0.04482	-0.01602	0.02275
67171508	-0.04937	-0.0615	-0.02403
67264576	-0.03483	-0.04098	0.02788
67365427	-0.06201	-0.04183	-0.03687
67463187	-0.02931	-0.06614	0.02592
67574313	-0.06174	-0.0204	-0.02448
67665240	-0.03906	-0.07833	-0.00188
67764170	-0.05417	-0.01905	0.00479
67863198	-0.05026	-0.06914	-0.02648
67978442	-0.04274	-0.02766	0.02314
68063931	-0.06023	-0.0445	-0.03234
68163426	-0.02185	-0.06343	0.04196
68262988	-0.05338	-0.01	-0.00266
68367022	-0.02953	-0.07013	0.01778
68470231	-0.04828	-0.00375	0.01921
68564903	-0.04728	-0.05842	-0.02288
68668567	-0.02634	-0.03282	0.04425
68767409	-0.06143	-0.02972	-0.03669
68864930	-0.02507	-0.06784	0.02643
68967974	-0.05513	-0.00803	-0.01147
69071065	-0.03569	-0.08117	-0.01276
69163006	-0.03951	-0.02578	0.02442
69264481	-0.06163	-0.05061	-0.04653
69367348	-0.0323	-0.05437	0.02267
69466522	-0.06905	-0.03256	-0.04533
69665954	-0.05299	-0.0039	0.01073
69764820	-0.05428	-0.06906	-0.03868
69865647	-0.0222	-0.04178	0.05561
69965063	-0.07269	-0.01854	-0.04743
70064029	-0.02527	-0.09428	0.01674
70164919	-0.04349	0.00477	0.037
70263931	-0.06243	-0.05496	-0.05209
70363406	-0.02475	-0.05977	0.03973
70464170	-0.06325	-0.01742	-0.02729
70562914	-0.03391	-0.08357	0.00334
70663989	-0.05101	-0.0108	0.01119
70765858	-0.05125	-0.06787	-0.031
70864924	-0.03788	-0.03804	0.02718
70963866	-0.05916	-0.04531	-0.03442
71063353	-0.03411	-0.05606	0.02384
71764647	-0.02316	-0.0622	0.04685
72064539	-0.05225	-0.00973	0.01421
72165569	-0.0613	-0.0663	-0.04711
72263368	-0.03511	-0.05194	0.02799
72368270	-0.05896	-0.04453	-0.02568
72464408	-0.03511	-0.05647	0.02356
72567395	-0.06302	-0.03681	-0.02878
72663347	-0.03855	-0.07069	0.01101
72766187	-0.06329	-0.0281	-0.02043
72863274	-0.04437	-0.08293	-0.01279
72968213	-0.06324	-0.02494	-0.01209
73063465	-0.06067	-0.07748	-0.04225
73163026	-0.04299	-0.04954	0.02699
73264577	-0.06991	-0.05071	-0.04009
73363430	-0.04091	-0.06917	0.01975
73466315	-0.06966	-0.03774	-0.02919
73567327	-0.03813	-0.08057	0.01844
73664470	-0.06106	-0.01871	0.00025
73775348	-0.04005	-0.08431	0.00552
73868364	-0.04631	-0.02484	0.03245
73965785	-0.06087	-0.05666	-0.0277
74063103	-0.02828	-0.0562	0.04671
74163189	-0.06377	-0.02581	-0.01775
74268209	-0.03151	-0.07359	0.0257
74363381	-0.05706	-0.01342	0.00481
74474276	-0.04096	-0.08322	-0.00751
74567141	-0.04153	-0.03002	0.0344
74662860	-0.06358	-0.04476	-0.0337
74765059	-0.02993	-0.06199	0.0353
74863844	-0.06555	-0.02279	-0.02191
74966606	-0.03865	-0.08262	0.00491
75067429	-0.06223	-0.01959	-0.00892
75166305	-0.06063	-0.07982	-0.04222
75267688	-0.04745	-0.04378	0.02112
75363218	-0.06889	-0.05188	-0.03858
75463943	-0.0385	-0.06611	0.02439
75572783	-0.06678	-0.03849	-0.02462
75663879	-0.03867	-0.07796	0.01519
75763570	-0.06034	-0.02187	-0.00079
75868789	-0.04208	-0.0812	0.00135
75967974	-0.04409	-0.02505	0.03531
76064260	-0.05409	-0.05422	-0.01541
76163845	-0.03127	-0.04475	0.04309
76263437	-0.06022	-0.03482	-0.01923
76368957	-0.02921	-0.05846	0.0372
76465978	-0.05889	-0.02153	-0.01237
76564724	-0.03912	-0.06997	0.00735
76664542	-0.05715	-0.02242	-0.00407
76763385	-0.04248	-0.07807	-0.01401
76892603	-0.05411	-0.01102	0.00707
76967322	-0.06331	-0.05017	-0.04049
77068112	-0.03348	-0.05698	0.02853
77163632	-0.07227	-0.02793	-0.03893
77268922	-0.03673	-0.09118	0.00699
77364677	-0.05809	-0.014	0.00695
77467558	-0.05599	-0.0754	-0.0324
77569285	-0.03445	-0.04168	0.04148
77664776	-0.07034	-0.03622	-0.03777
77766240	-0.03468	-0.07776	0.02338
77869111	-0.06641	-0.01886	-0.01751
77964250	-0.04885	-0.08979	-0.02324
78070481	-0.05603	-0.02683	0.01286
78163328	-0.06765	-0.06092	-0.04388
78264229	-0.04236	-0.06021	0.02253
78365392	-0.07396	-0.04502	-0.04266
78464822	-0.03208	-0.08458	0.02919
78563482	-0.05972	-0.01236	0.0065
78664302	-0.0493	-0.08195	-0.01738
78763277	-0.02238	-0.03824	0.07365
78864460	-0.06938	-0.02209	-0.03077
78967452	-0.02772	-0.08223	0.03202
79064224	-0.05317	0.0006	0.02367
79163017	-0.06052	-0.06631	-0.04285
79264456	-0.02635	-0.05073	0.05104
79363610	-0.07203	-0.02259	-0.03967
79468386	-0.0326	-0.09371	0.01265
79563765	-0.05803	-0.00482	0.01449
79674562	-0.06993	-0.07888	-0.06473
79763812	-0.03191	-0.07092	0.03751
79862886	-0.07888	-0.02311	-0.043
79963670	-0.04998	-0.10393	-0.02039
80063152	-0.0648	-0.02943	-0.00041
80163913	-0.07211	-0.07902	-0.05397
80263362	-0.03891	-0.06328	0.03712
80364270	-0.08622	-0.03835	-0.0551
80481960	-0.03519	-0.09925	0.02956
80563236	-0.05301	-0.01734	0.0398
80662672	-0.0882	-0.06482	-0.07409
80763621	-0.01626	-0.09591	0.06845
80863192	-0.05451	0.02081	0.04635
80963144	-0.07287	-0.06396	-0.05194
81064006	-0.02317	-0.06701	0.06377
81164927	-0.06493	-0.0118	-0.0065
81263813	-0.03465	-0.08596	0.01416
81363318	-0.04835	-0.01118	0.03508
81464214	-0.05936	-0.05798	-0.02867
81563585	-0.03232	-0.04987	0.04097
81670614	-0.07365	-0.03744	-0.04411
81791628	-0.03129	-0.06751	0.03472
81862916	-0.06203	-0.01408	-0.00044
81967879	-0.05965	-0.08411	-0.04158
82063780	-0.03208	-0.05167	0.04541
82164636	-0.06921	-0.03769	-0.03451
82264532	-0.02922	-0.07881	0.03356
82365568	-0.05689	-0.01149	0.00387
82471686	-0.03972	-0.08276	-0.00291
82563500	-0.033	-0.03187	0.04941
82662903	-0.0648	-0.03749	-0.03138
82765972	-0.02818	-0.06589	0.03598
82863574	-0.06123	-0.01574	-0.01105
82966624	-0.03903	-0.08553	-0.00469
83063515	-0.04623	-0.01989	0.02698
83163498	-0.06416	-0.05609	-0.04195
83266241	-0.03054	-0.05718	0.0379
83363030	-0.06827	-0.02688	-0.03189
83466456	-0.03812	-0.08762	0.00413
83566209	-0.06092	-0.01797	-0.00369
83663317	-0.06124	-0.07789	-0.04323
83764098	-0.03984	-0.04763	0.03284
83863075	-0.07695	-0.04308	-0.05168
83964255	-0.03562	-0.08586	0.02193
84063526	-0.06033	-0.01753	-0.00102
84164595	-0.04296	-0.08561	-0.00692
84265852	-0.04407	-0.02771	0.03468
84365106	-0.06024	-0.05635	-0.0298
84488645	-0.03509	-0.03574	0.04547
84565362	-0.05951	-0.0299	-0.01441
84666314	-0.03239	-0.06495	0.02973
84763481	-0.05486	-0.02257	-0.00321
84876596	-0.03446	-0.06362	0.021
84964284	-0.05625	-0.02115	-0.0027
85063175	-0.04096	-0.07326	-0.00276
85164049	-0.05626	-0.0239	0.00206
85265090	-0.05093	-0.06985	-0.02082
85368126	-0.05291	-0.02918	0.00943
85463737	-0.05771	-0.0607	-0.02788
85565025	-0.04869	-0.04498	0.00986
85664552	-0.05356	-0.06164	-0.01971
85763543	-0.044	-0.04416	0.02019
85864729	-0.05196	-0.05735	-0.01326
85969210	-0.04092	-0.03976	0.02513
86064099	-0.04978	-0.05163	-0.00685
86167779	-0.039	-0.03647	0.03118
86265925	-0.05223	-0.04771	-0.01367
86366841	-0.03191	-0.04477	0.0364
86463925	-0.05994	-0.02948	-0.02366
86564815	-0.0264	-0.06837	0.03263
86663675	-0.05101	-0.00642	0.00652
86763675	-0.03779	-0.0727	-0.00936
86863882	-0.03439	-0.02561	0.03847
86965774	-0.05332	-0.0435	-0.02612
87067364	-0.02671	-0.04659	0.03695
87162871	-0.05993	-0.02523	-0.02658
87265625	-0.02655	-0.0712	0.02138
87363383	-0.05485	-0.00681	-0.00268
87468196	-0.04435	-0.08019	-0.02961
87583029	-0.03973	-0.01349	0.03371
87663783	-0.06519	-0.03379	-0.04507
87764585	-0.03107	-0.0709	0.01808
87863649	-0.05488	-0.02311	-0.01244
87963050	-0.03786	-0.0698	0.00377
88064601	-0.05574	-0.02257	-0.01154
88163672	-0.0409	-0.07511	-0.01063
88265090	-0.05822	-0.02544	-0.0098
88364156	-0.04781	-0.07568	-0.02462
88463847	-0.05053	-0.03514	0.0087
88565510	-0.0553	-0.06272	-0.02713
88663259	-0.0324	-0.04622	0.03745
88764976	-0.06587	-0.03703	-0.03574
88863865	-0.03115	-0.07243	0.0257
88967423	-0.0625	-0.01371	-0.01304
89064412	-0.04169	-0.08661	-0.01685
89169293	-0.0341	-0.02373	0.04713
89264109	-0.06377	-0.04005	-0.03512
89369572	-0.02711	-0.0604	0.03881
89466620	-0.05763	-0.0195	-0.01072
89567602	-0.03903	-0.06773	0.00647
89663402	-0.05636	-0.02237	-0.00396
89764322	-0.04298	-0.07389	-0.01431
89863493	-0.04216	-0.03243	0.02528
89964687	-0.05628	-0.05156	-0.02788
90064473	-0.03315	-0.04874	0.02944
